"Longitude","Latitude","Crop.Flw.M..lb.s.","GPSTime","Cycle Period","Distance.in.","Swth.Wdth.in.","Moisture...","Pass.Num","Field","Product","Elevation.ft."
-89.7029562,43.35204597,35.37,0,1,63.048,240,24.25,4,3600,"Corn",855.64
-89.7029762,43.35204597,34.71,0,1,63.588,240,25.33,4,3600,"Corn",855.64
-89.70299627,43.35204587,37.95,0,1,64.116,240,24.44,4,3600,"Corn",855.64
-89.70301664,43.35204567,38.9,0,1,65.184,240,23.49,4,3600,"Corn",855.64
-89.7030366,43.35204537,38.1,0,1,63.588,240,23.36,4,3600,"Corn",855.64
-89.7030566,43.35204507,40.83,0,1,63.612,240,22.79,4,3600,"Corn",855.64
-89.7030766,43.35204477,39.78,0,1,64.116,240,25.52,4,3600,"Corn",855.64
-89.70309623,43.35204457,36.65,0,1,61.98,240,26.73,4,3600,"Corn",855.64
-89.7031157,43.35204457,38.34,0,1,61.968,240,24,4,3600,"Corn",855.64
-89.70313473,43.35204437,34.22,0,1,60.936,240,24.44,4,3600,"Corn",855.64
-89.7031542,43.35204437,37.28,0,1,61.992,240,23.8,4,3600,"Corn",855.64
-89.7031734,43.35204407,35.29,0,1,61.476,240,24.38,4,3600,"Corn",855.64
-89.7031927,43.35204407,36.33,0,1,60.912,240,25.2,4,3600,"Corn",855.64
-89.70321203,43.35204387,36.25,0,1,61.992,240,24.25,4,3600,"Corn",855.64
-89.70323147,43.35204377,33.12,0,1,61.968,240,23.61,4,3600,"Corn",855.64
-89.7032506,43.35204347,33.61,0,1,60.984,240,23.11,4,3600,"Corn",856.3
-89.70327,43.35204,33.2,0,1,61.992,240,24.44,4,3600,"Corn",856.3
-89.70329,43.35204,36.15,0,1,61.992,240,25.67,4,3600,"Corn",856.3
-89.70331,43.35204,37.59,0,1,61.98,240,24.53,4,3600,"Corn",856.3
-89.70333,43.35204,35.8,0,1,60.912,240,24.4,4,3600,"Corn",856.3
-89.70335,43.35204,37.44,0,1,61.44,240,23.89,4,3600,"Corn",856.3
-89.70337,43.35204,35.77,0,1,60.9,240,26.25,4,3600,"Corn",856.3
-89.70339,43.35204,35.71,0,1,60.396,240,26.88,4,3600,"Corn",856.3
-89.7034,43.35204,36.7,0,1,60.384,240,24.34,4,3600,"Corn",856.3
-89.70342,43.35204,34.64,0,1,60.432,240,23.36,4,3600,"Corn",856.3
-89.70344,43.35204,35.18,0,1,60.384,240,24.34,4,3600,"Corn",856.63
-89.70346,43.35204,32.3,0,1,60.936,240,25.67,4,3600,"Corn",856.63
-89.70348,43.35204,34.44,0,1,60.9,240,25.93,4,3600,"Corn",856.63
-89.7035,43.35204,31.8,0,1,59.832,240,24.09,4,3600,"Corn",856.63
-89.70352,43.35204,36.06,0,1,60.924,240,24.09,4,3600,"Corn",856.63
-89.70354,43.35204,33.9,0,1,59.304,240,25.36,4,3600,"Corn",856.63
-89.70356,43.35204,34.14,0,1,60.384,240,25.42,4,3600,"Corn",856.96
-89.70357,43.35204,34.7,0,1,59.832,240,23.8,4,3600,"Corn",856.96
-89.70359,43.35204,36.03,0,1,60.408,240,23.7,4,3600,"Corn",856.96
-89.70361,43.35204,36.7,0,1,60.372,240,25.55,4,3600,"Corn",856.96
-89.70363,43.35204,36.51,0,1,60.936,240,25.1,4,3600,"Corn",856.96
-89.70365,43.35204,33.75,0,1,60.924,240,23.23,4,3600,"Corn",857.28
-89.70367,43.35204,31.65,0,1,60.9,240,23.11,4,3600,"Corn",857.28
-89.70369,43.35204,32.19,0,1,61.5,240,23.96,4,3600,"Corn",857.28
-89.70371,43.35204,34.31,0,1,62.508,240,25.67,4,3600,"Corn",857.28
-89.70373,43.35204,33.87,0,1,61.452,240,25.55,4,3600,"Corn",857.28
-89.70375,43.35204,35.05,0,1,62.508,240,23.74,4,3600,"Corn",857.28
-89.70377,43.35204,36.75,0,1,63.588,240,23.7,4,3600,"Corn",857.28
-89.70379,43.35204,35.52,0,1,62.52,240,24.15,4,3600,"Corn",857.28
-89.70381,43.35204,38.71,0,1,63.072,240,25.55,4,3600,"Corn",857.94
-89.70383,43.35204,35.68,0,1,62.508,240,24.66,4,3600,"Corn",857.94
-89.70385,43.35204,37.44,0,1,61.992,240,23.49,4,3600,"Corn",857.94
-89.70387,43.35204,37.68,0,1,61.464,240,23.93,4,3600,"Corn",857.94
-89.70388,43.35204,36.83,0,1,61.44,240,23.87,4,3600,"Corn",857.94
-89.7039,43.35204,36.92,0,1,61.464,240,24.4,4,3600,"Corn",857.94
-89.70392,43.35204,37.89,0,1,60.372,240,25.67,4,3600,"Corn",857.94
-89.70394,43.35204,37.57,0,1,60.9,240,25.39,4,3600,"Corn",857.94
-89.70396,43.35204,37.15,0,1,60.384,240,24.5,4,3600,"Corn",858.27
-89.70398,43.35204,35.8,0,1,60.924,240,23.87,4,3600,"Corn",858.27
-89.704,43.35204,36.17,0,1,60.9,240,23.17,4,3600,"Corn",858.27
-89.70402,43.35204,33.68,0,1,60.912,240,24.53,4,3600,"Corn",858.27
-89.70404,43.35204,36.92,0,1,60.924,240,25.42,4,3600,"Corn",858.27
-89.70406,43.35204,34.28,0,1,60.396,240,24.78,4,3600,"Corn",858.27
-89.70408,43.35204,37.93,0,1,60.408,240,24.31,4,3600,"Corn",858.27
-89.70409,43.35204,35.61,0,1,60.912,240,24.21,4,3600,"Corn",858.6
-89.70411,43.35203,35.28,0,1,60.372,240,23.58,4,3600,"Corn",858.6
-89.70413,43.35203,34.9,0,1,59.844,240,24.34,4,3600,"Corn",858.6
-89.70415,43.35203,33.13,0,1,59.832,240,24.02,4,3600,"Corn",858.6
-89.70417,43.35203,34.12,0,1,59.304,240,23.77,4,3600,"Corn",858.6
-89.70419,43.35203,32.9,0,1,59.304,240,23.64,4,3600,"Corn",858.6
-89.70421,43.35203,35.1,0,1,59.304,240,23.7,4,3600,"Corn",858.92
-89.70422,43.35203,33.67,0,1,58.248,240,24.76,4,3600,"Corn",858.92
-89.70424,43.35203,35.32,0,1,58.764,240,23.89,4,3600,"Corn",858.92
-89.70426,43.35203,35.17,0,1,58.272,240,23.23,4,3600,"Corn",859.58
-89.70428,43.35203,33.43,0,1,57.696,240,23.32,4,3600,"Corn",859.58
-89.7043,43.35203,30.99,0,1,58.236,240,24.72,4,3600,"Corn",859.58
-89.70432,43.35203,30.51,0,1,56.64,240,24.85,4,3600,"Corn",859.91
-89.70433,43.35203,29.87,0,1,57.168,240,23.64,4,3600,"Corn",859.91
-89.70435,43.35203,31.22,0,1,57.72,240,25.36,4,3600,"Corn",860.24
-89.70437,43.35203,35.76,0,1,57.72,240,26.56,4,3600,"Corn",860.24
-89.70439,43.35203,36.19,0,1,59.34,240,24.85,4,3600,"Corn",860.24
-89.70441,43.35203,34.35,0,1,58.236,240,23.64,4,3600,"Corn",860.56
-89.70443,43.35203,36.76,0,1,59.388,240,23.77,4,3600,"Corn",860.56
-89.70444,43.35203,36.09,0,1,58.764,240,24.15,4,3600,"Corn",860.56
-89.70446,43.35203,35.47,0,1,59.988,240,25.17,4,3600,"Corn",861.22
-89.70448,43.35203,36.4,0,1,58.776,240,24.12,4,3600,"Corn",861.22
-89.7045,43.35203,32.96,0,1,59.304,240,23.51,4,3600,"Corn",861.22
-89.70452,43.35203,35.39,0,1,58.764,240,23.8,4,3600,"Corn",861.55
-89.70454,43.35203,32.52,0,1,60.372,240,23.2,4,3600,"Corn",861.55
-89.70456,43.35203,35.31,0,1,59.304,240,25.1,4,3600,"Corn",861.55
-89.70457,43.35203,33.89,0,1,58.764,240,25.8,4,3600,"Corn",861.55
-89.70459,43.35203,35.12,0,1,60.372,240,24.12,4,3600,"Corn",861.88
-89.70461,43.35203,35.13,0,1,58.764,240,23.93,4,3600,"Corn",861.88
-89.70463,43.35203,35.48,0,1,59.316,240,24,4,3600,"Corn",861.88
-89.70465,43.35203,34.14,0,1,58.764,240,24.09,4,3600,"Corn",862.2
-89.70467,43.35203,31.98,0,1,58.8,240,25.1,4,3600,"Corn",862.2
-89.70469,43.35203,32.69,0,1,57.72,240,24.59,4,3600,"Corn",862.2
-89.7047,43.35203,31.09,0,1,58.848,240,23.7,4,3600,"Corn",862.86
-89.70472,43.35203,32.17,0,1,57.168,240,23.58,4,3600,"Corn",862.86
-89.70474,43.35203,33.07,0,1,58.236,240,25.23,4,3600,"Corn",862.86
-89.70476,43.35203,32.73,0,1,56.628,240,25.74,4,3600,"Corn",863.19
-89.70478,43.35203,33.18,0,1,57.756,240,23.89,4,3600,"Corn",863.19
-89.70479,43.35203,34.2,0,1,57.168,240,22.98,4,3600,"Corn",863.52
-89.70481,43.35203,34.41,0,1,56.652,240,22.66,4,3600,"Corn",863.52
-89.70483,43.35203,33.47,0,1,56.628,240,23.55,4,3600,"Corn",863.85
-89.70485,43.35203,34.91,0,1,56.64,240,23.77,4,3600,"Corn",863.85
-89.70486,43.35203,32.41,0,1,56.1,240,23.96,4,3600,"Corn",864.5
-89.70488,43.35203,30.7,0,1,57.168,240,23.58,4,3600,"Corn",864.5
-89.7049,43.35203,33.54,0,1,55.62,240,24.78,4,3600,"Corn",864.83
-89.70492,43.35203,31.99,0,1,56.1,240,24.97,4,3600,"Corn",864.83
-89.70494,43.35203,30.46,0,1,57.18,240,23.58,4,3600,"Corn",865.16
-89.70495,43.35203,29.93,0,1,55.56,240,23.2,4,3600,"Corn",865.16
-89.70497,43.35203,28.23,0,1,55.656,240,23.64,4,3600,"Corn",865.49
-89.70499,43.35203,28.15,0,1,55.032,240,24.85,4,3600,"Corn",865.49
-89.705,43.35203,27.6,0,1,55.032,240,24.02,4,3600,"Corn",866.14
-89.70502,43.35203,29.35,0,1,55.032,240,22.94,4,3600,"Corn",866.47
-89.70504,43.35203,27.39,0,1,56.1,240,23.13,4,3600,"Corn",866.47
-89.70506,43.35203,26.39,0,1,56.64,240,24.09,4,3600,"Corn",866.8
-89.70508,43.35202,27.95,0,1,57.696,240,23.89,4,3600,"Corn",866.8
-89.70509,43.35202,28.09,0,1,55.56,240,23.2,4,3600,"Corn",867.13
-89.70511,43.35202,27.32,0,1,55.812,240,23.2,4,3600,"Corn",867.78
-89.70513,43.35202,29.19,0,1,55.56,240,24.47,4,3600,"Corn",867.78
-89.70515,43.35202,29.5,0,1,57.204,240,23.89,4,3600,"Corn",868.11
-89.70516,43.35202,28.68,0,1,55.56,240,23.39,4,3600,"Corn",868.44
-89.70518,43.35202,30.17,0,1,56.64,240,23.83,4,3600,"Corn",868.44
-89.7052,43.35202,29.14,0,1,56.112,240,23.83,4,3600,"Corn",868.77
-89.70522,43.35202,28.32,0,1,56.628,240,23.13,4,3600,"Corn",868.77
-89.70523,43.35202,28.58,0,1,57.696,240,24.28,4,3600,"Corn",869.42
-89.70525,43.35202,27.9,0,1,58.236,240,25.17,4,3600,"Corn",869.42
-89.70527,43.35202,26.07,0,1,59.316,240,24.4,4,3600,"Corn",869.75
-89.70529,43.35202,27.39,0,1,59.304,240,23.01,4,3600,"Corn",869.75
-89.70531,43.35202,28.54,0,1,58.788,240,23.58,4,3600,"Corn",870.08
-89.70533,43.35202,29.82,0,1,59.844,240,24.4,4,3600,"Corn",870.08
-89.70535,43.35202,29.84,0,1,60.924,240,23.58,4,3600,"Corn",870.08
-89.70537,43.35202,31.21,0,1,60.9,240,23.26,4,3600,"Corn",870.08
-89.70539,43.35202,32.97,0,1,63.12,240,23.01,4,3600,"Corn",870.41
-89.7054,43.35202,34.45,0,1,62.508,240,24.34,4,3600,"Corn",870.41
-89.70542,43.35202,32.91,0,1,64.116,240,23.7,4,3600,"Corn",870.41
-89.70544,43.35202,35.35,0,1,63.576,240,22.81,4,3600,"Corn",870.41
-89.70546,43.35202,34.91,0,1,63.588,240,22.5,4,3600,"Corn",870.41
-89.70548,43.35202,34.02,0,1,64.116,240,24.21,4,3600,"Corn",870.41
-89.7055,43.35202,34.42,0,1,63.576,240,24.02,4,3600,"Corn",870.41
-89.70553,43.35202,34.85,0,1,64.692,240,23.07,4,3600,"Corn",870.41
-89.70555,43.35202,37.47,0,1,64.644,240,23.13,4,3600,"Corn",870.41
-89.70557,43.35202,34.91,0,1,65.748,240,24.28,4,3600,"Corn",870.08
-89.70559,43.35202,35.88,0,1,64.104,240,23.7,4,3600,"Corn",870.08
-89.70561,43.35202,33.58,0,1,64.116,240,23.3,4,3600,"Corn",870.08
-89.70563,43.35202,37.46,0,1,63.576,240,23.23,4,3600,"Corn",870.08
-89.70565,43.35202,38.63,0,1,64.14,240,24.97,4,3600,"Corn",870.08
-89.70567,43.35202,37.43,0,1,63.588,240,24.85,4,3600,"Corn",870.08
-89.70569,43.35202,40.48,0,1,61.968,240,23.42,4,3600,"Corn",870.08
-89.70571,43.35202,38.34,0,1,64.212,240,22.98,4,3600,"Corn",870.08
-89.70573,43.35202,33.46,0,1,63.048,240,24.53,4,3600,"Corn",870.08
-89.70575,43.35202,32.38,0,1,63.6,240,25.33,4,3600,"Corn",870.08
-89.70577,43.35202,36.92,0,1,63.048,240,23.8,4,3600,"Corn",870.08
-89.70579,43.35202,35.77,0,1,63.576,240,23.04,4,3600,"Corn",870.08
-89.70581,43.35202,32.76,0,1,63.576,240,22.88,4,3600,"Corn",870.08
-89.70583,43.35202,39.16,0,1,63.048,240,24.02,4,3600,"Corn",870.08
-89.70584,43.35202,34.78,0,1,63.048,240,25.29,4,3600,"Corn",870.08
-89.70586,43.35202,36.12,0,1,64.104,240,22.56,4,3600,"Corn",870.08
-89.70589,43.35202,35.1,0,1,64.644,240,22.79,4,3600,"Corn",870.08
-89.70591,43.35202,36.23,0,1,64.656,240,22.98,4,3600,"Corn",870.08
-89.70593,43.35202,36.59,0,1,64.116,240,24.34,4,3600,"Corn",870.08
-89.70595,43.35202,37.56,0,1,64.128,240,24.38,4,3600,"Corn",870.08
-89.70597,43.35202,35.46,0,1,64.116,240,23.87,4,3600,"Corn",870.08
-89.70599,43.35202,37.51,0,1,64.164,240,23.93,4,3600,"Corn",870.08
-89.70601,43.35201,36.79,0,1,61.968,240,23.7,4,3600,"Corn",870.08
-89.70603,43.35201,40.69,0,1,64.116,240,24.15,4,3600,"Corn",870.08
-89.70605,43.35201,37.87,0,1,64.116,240,24.76,4,3600,"Corn",870.08
-89.70607,43.35201,37.43,0,1,63.06,240,23.74,4,3600,"Corn",870.08
-89.70609,43.35201,36.74,0,1,64.104,240,23.58,4,3600,"Corn",870.08
-89.7061,43.35201,36.16,0,1,62.544,240,23.3,4,3600,"Corn",870.41
-89.70612,43.35201,35.66,0,1,63.06,240,24.78,4,3600,"Corn",870.41
-89.70614,43.35201,37.94,0,1,63.048,240,26.05,4,3600,"Corn",870.41
-89.70616,43.35201,37.09,0,1,63.612,240,24.91,4,3600,"Corn",870.41
-89.70618,43.35201,36.38,0,1,63.048,240,23.96,4,3600,"Corn",870.41
-89.7062,43.35201,37.26,0,1,63.588,240,23.93,4,3600,"Corn",870.41
-89.70622,43.35201,38.56,0,1,63.06,240,23.96,4,3600,"Corn",870.41
-89.70624,43.35201,33.07,0,1,64.104,240,24.76,4,3600,"Corn",871.06
-89.70626,43.35201,35.63,0,1,63.048,240,23.74,4,3600,"Corn",871.06
-89.70628,43.35201,37.19,0,1,62.508,240,23.64,4,3600,"Corn",871.06
-89.7063,43.35201,36.59,0,1,61.44,240,24.28,4,3600,"Corn",871.06
-89.70632,43.35201,35.7,0,1,61.44,240,25.74,4,3600,"Corn",871.39
-89.70634,43.35201,33.99,0,1,63.048,240,24.85,4,3600,"Corn",871.39
-89.70636,43.35201,31.51,0,1,62.532,240,23.13,4,3600,"Corn",871.39
-89.70638,43.35201,30.46,0,1,62.52,240,23.49,4,3600,"Corn",871.39
-89.7064,43.35201,31.72,0,1,63.048,240,24.28,4,3600,"Corn",871.72
-89.70642,43.35201,37.56,0,1,63.048,240,25.04,4,3600,"Corn",871.72
-89.70644,43.35201,34.79,0,1,62.532,240,24.02,4,3600,"Corn",871.72
-89.70646,43.35201,38.46,0,1,63.576,240,23.49,4,3600,"Corn",871.72
-89.70648,43.35201,33.98,0,1,63.06,240,22.92,4,3600,"Corn",872.05
-89.7065,43.35201,36.24,0,1,63.06,240,24.91,4,3600,"Corn",872.05
-89.70652,43.35201,36.58,0,1,63.048,240,25.29,4,3600,"Corn",872.05
-89.70654,43.35201,36.14,0,1,63.06,240,23.77,4,3600,"Corn",872.05
-89.70656,43.35201,38.2,0,1,63.036,240,23.77,4,3600,"Corn",872.05
-89.70658,43.35201,37.9,0,1,63.588,240,23.77,4,3600,"Corn",872.7
-89.7066,43.35201,35.12,0,1,62.508,240,25.01,4,3600,"Corn",872.7
-89.70662,43.35201,37.48,0,1,64.116,240,25.65,4,3600,"Corn",872.7
-89.70664,43.35201,33.97,0,1,62.508,240,23.55,4,3600,"Corn",872.7
-89.70666,43.35201,36.91,0,1,62.52,240,23.39,4,3600,"Corn",873.03
-89.70668,43.35201,34.09,0,1,61.968,240,23.8,4,3600,"Corn",873.03
-89.7067,43.35201,36.81,0,1,63.072,240,24.15,4,3600,"Corn",873.03
-89.70672,43.35201,36.11,0,1,61.992,240,25.86,4,3600,"Corn",873.03
-89.70674,43.35201,30.05,0,1,61.452,240,25.1,4,3600,"Corn",873.36
-89.70676,43.35201,31.44,0,1,62.568,240,24.06,4,3600,"Corn",873.36
-89.70678,43.35201,34.29,0,1,61.44,240,24.72,4,3600,"Corn",873.36
-89.70679,43.35201,32.24,0,1,61.464,240,26.5,4,3600,"Corn",873.69
-89.70681,43.35201,29.31,0,1,61.44,240,26.31,4,3600,"Corn",873.69
-89.70683,43.35201,16.05,0,1,57.168,240,25.01,4,3600,"Corn",873.69
-89.70692,43.35207,1.72,0,1,33.336,30,28.6,5,3600,"Corn",873.36
-89.70691,43.35207,7.99,0,1,17.496,120,28.72,5,3600,"Corn",873.36
-89.7069,43.35207,10.45,0,1,24.624,240,28.91,5,3600,"Corn",873.36
-89.70689,43.35207,13.18,0,1,45.996,240,29.04,5,3600,"Corn",873.36
-89.70688,43.35207,18.38,0,1,43.008,240,29.3,5,3600,"Corn",873.03
-89.70686,43.35207,18.13,0,1,42.756,240,28.72,5,3600,"Corn",873.03
-89.70685,43.35207,21.68,0,1,42.792,240,25.42,5,3600,"Corn",873.03
-89.70684,43.35207,24.91,0,1,42.216,240,24.66,5,3600,"Corn",873.03
-89.70682,43.35207,22.26,0,1,43.86,240,26.05,5,3600,"Corn",872.7
-89.70681,43.35207,23.8,0,1,40.608,240,25.1,5,3600,"Corn",872.7
-89.7068,43.35207,23.61,0,1,44.388,240,24.47,5,3600,"Corn",872.7
-89.70678,43.35207,23.2,0,1,42.756,240,25.8,5,3600,"Corn",872.7
-89.70677,43.35207,24.69,0,1,43.812,240,26.94,5,3600,"Corn",872.05
-89.70675,43.35207,26.07,0,1,49.692,240,25.17,5,3600,"Corn",872.05
-89.70674,43.35207,26.63,0,1,50.22,240,23.64,5,3600,"Corn",872.05
-89.70672,43.35207,30.63,0,1,48.624,240,24.78,5,3600,"Corn",872.05
-89.70671,43.35207,28.42,0,1,49.224,240,26.44,5,3600,"Corn",872.05
-89.70669,43.35207,30.6,0,1,47.556,240,25.04,5,3600,"Corn",871.72
-89.70668,43.35207,28.07,0,1,48.636,240,24.21,5,3600,"Corn",871.72
-89.70666,43.35207,27.9,0,1,49.152,240,24.21,5,3600,"Corn",871.72
-89.70665,43.35207,26.7,0,1,49.152,240,25.8,5,3600,"Corn",871.72
-89.70663,43.35207,26.04,0,1,48.108,240,26.25,5,3600,"Corn",871.72
-89.70661,43.35207,28.06,0,1,48.624,240,24.72,5,3600,"Corn",871.72
-89.7066,43.35207,29.84,0,1,48.624,240,24.34,5,3600,"Corn",871.39
-89.70658,43.35207,30.69,0,1,47.556,240,26.18,5,3600,"Corn",871.39
-89.70657,43.35207,31.07,0,1,48.084,240,26.69,5,3600,"Corn",871.39
-89.70655,43.35207,28.35,0,1,47.016,240,24.85,5,3600,"Corn",871.39
-89.70654,43.35207,29.04,0,1,47.556,240,23.89,5,3600,"Corn",871.39
-89.70652,43.35207,25.24,0,1,47.592,240,24.59,5,3600,"Corn",871.39
-89.70651,43.35207,26.33,0,1,48.636,240,25.8,5,3600,"Corn",871.06
-89.70649,43.35207,26.17,0,1,47.028,240,25.93,5,3600,"Corn",871.06
-89.70648,43.35207,27.97,0,1,48.108,240,23.51,5,3600,"Corn",871.06
-89.70646,43.35207,29.65,0,1,48.624,240,23.32,5,3600,"Corn",871.06
-89.70645,43.35207,29.47,0,1,58.248,240,24.4,5,3600,"Corn",871.06
-89.70643,43.35207,30.63,0,1,54.504,240,24.85,5,3600,"Corn",871.06
-89.70641,43.35207,30.57,0,1,55.032,240,23.83,5,3600,"Corn",871.06
-89.70639,43.35207,30.49,0,1,55.032,240,23.96,5,3600,"Corn",871.06
-89.70638,43.35207,34.65,0,1,55.572,240,25.1,5,3600,"Corn",871.06
-89.70636,43.35207,31.47,0,1,56.1,240,26.12,5,3600,"Corn",870.41
-89.70634,43.35207,33.14,0,1,55.032,240,24.34,5,3600,"Corn",870.41
-89.70633,43.35207,31.3,0,1,55.56,240,24.15,5,3600,"Corn",870.41
-89.70631,43.35207,31.72,0,1,54.516,240,24.28,5,3600,"Corn",870.41
-89.70629,43.35207,32.9,0,1,55.584,240,25.86,5,3600,"Corn",870.41
-89.70627,43.35207,36.83,0,1,55.032,240,26.05,5,3600,"Corn",870.41
-89.70626,43.35207,34.76,0,1,54.54,240,24.34,5,3600,"Corn",870.41
-89.70624,43.35207,32.63,0,1,53.424,240,24.21,5,3600,"Corn",870.08
-89.70622,43.35207,29.48,0,1,54.492,240,23.83,5,3600,"Corn",870.08
-89.70621,43.35207,32.32,0,1,53.448,240,24.59,5,3600,"Corn",870.08
-89.70619,43.35207,28.86,0,1,53.952,240,24.91,5,3600,"Corn",870.08
-89.70617,43.35207,31.3,0,1,54.492,240,24.15,5,3600,"Corn",870.08
-89.70615,43.35208,28.38,0,1,55.596,240,23.39,5,3600,"Corn",870.08
-89.70614,43.35208,32.22,0,1,54.492,240,24.15,5,3600,"Corn",870.08
-89.70612,43.35208,31.8,0,1,54.504,240,24.91,5,3600,"Corn",870.08
-89.7061,43.35208,33.78,0,1,54.504,240,24.15,5,3600,"Corn",869.75
-89.70609,43.35208,35.05,0,1,56.1,240,24.72,5,3600,"Corn",869.75
-89.70607,43.35208,33.31,0,1,55.044,240,24.53,5,3600,"Corn",869.75
-89.70605,43.35208,31.66,0,1,53.952,240,25.61,5,3600,"Corn",869.75
-89.70603,43.35208,30.25,0,1,53.436,240,25.67,5,3600,"Corn",869.75
-89.70602,43.35208,28.59,0,1,55.032,240,23.89,5,3600,"Corn",869.75
-89.706,43.35208,31.65,0,1,55.032,240,24.21,5,3600,"Corn",869.75
-89.70598,43.35208,29.11,0,1,54.516,240,25.29,5,3600,"Corn",869.42
-89.70597,43.35208,30.95,0,1,54.504,240,25.42,5,3600,"Corn",869.42
-89.70595,43.35208,28.75,0,1,54.552,240,24.09,5,3600,"Corn",869.42
-89.70593,43.35208,30.77,0,1,54.504,240,23.96,5,3600,"Corn",869.42
-89.70591,43.35208,32.61,0,1,54.024,240,25.29,5,3600,"Corn",869.42
-89.7059,43.35208,33.47,0,1,53.424,240,26.82,5,3600,"Corn",869.42
-89.70588,43.35208,32.91,0,1,54.492,240,24.85,5,3600,"Corn",869.42
-89.70586,43.35208,30.94,0,1,52.908,240,25.17,5,3600,"Corn",869.42
-89.70585,43.35208,34.32,0,1,55.032,240,23.77,5,3600,"Corn",869.42
-89.70583,43.35208,32.09,0,1,53.952,240,24.85,5,3600,"Corn",869.42
-89.70581,43.35208,32.24,0,1,54.504,240,24.09,5,3600,"Corn",869.42
-89.7058,43.35208,32.33,0,1,53.436,240,23.13,5,3600,"Corn",869.42
-89.70578,43.35208,32.87,0,1,53.964,240,23.39,5,3600,"Corn",869.42
-89.70576,43.35208,33.44,0,1,54.048,240,24.53,5,3600,"Corn",869.42
-89.70574,43.35208,31.65,0,1,55.032,240,25.17,5,3600,"Corn",869.42
-89.70573,43.35208,31.21,0,1,54.504,240,23.96,5,3600,"Corn",869.42
-89.70571,43.35208,28.64,0,1,53.964,240,23.77,5,3600,"Corn",869.42
-89.70569,43.35208,30.26,0,1,53.436,240,25.36,5,3600,"Corn",869.42
-89.70568,43.35208,30.03,0,1,53.424,240,24.4,5,3600,"Corn",869.42
-89.70566,43.35208,33.13,0,1,54.54,240,23.45,5,3600,"Corn",869.42
-89.70564,43.35208,30.41,0,1,53.424,240,24.28,5,3600,"Corn",869.42
-89.70563,43.35208,28.3,0,1,54.54,240,25.48,5,3600,"Corn",869.42
-89.70561,43.35208,30.03,0,1,53.964,240,24.85,5,3600,"Corn",869.42
-89.70559,43.35208,28.13,0,1,53.436,240,23.7,5,3600,"Corn",869.42
-89.70557,43.35208,30.86,0,1,56.136,240,23.45,5,3600,"Corn",869.42
-89.70556,43.35208,27.24,0,1,56.1,240,24.72,5,3600,"Corn",869.42
-89.70554,43.35208,27.65,0,1,56.688,240,25.23,5,3600,"Corn",869.42
-89.70552,43.35208,26.34,0,1,56.1,240,23.01,5,3600,"Corn",869.42
-89.7055,43.35208,24.51,0,1,56.1,240,23.64,5,3600,"Corn",869.42
-89.70549,43.35208,24.45,0,1,57.168,240,25.04,5,3600,"Corn",869.42
-89.70547,43.35208,26.84,0,1,55.032,240,25.17,5,3600,"Corn",869.42
-89.70545,43.35208,24.9,0,1,57.168,240,23.39,5,3600,"Corn",869.42
-89.70543,43.35208,24.46,0,1,57.708,240,24.09,5,3600,"Corn",869.42
-89.70542,43.35208,25.18,0,1,57.228,240,24.97,5,3600,"Corn",869.42
-89.7054,43.35208,25.92,0,1,57.696,240,24.15,5,3600,"Corn",869.42
-89.70538,43.35208,24.41,0,1,57.72,240,23.2,5,3600,"Corn",869.42
-89.70536,43.35208,24.42,0,1,57.168,240,24.47,5,3600,"Corn",869.42
-89.70534,43.35208,24.83,0,1,57.72,240,25.74,5,3600,"Corn",869.42
-89.70532,43.35208,24.38,0,1,58.776,240,24.53,5,3600,"Corn",869.42
-89.70531,43.35208,25.19,0,1,60.384,240,22.88,5,3600,"Corn",869.42
-89.70529,43.35208,22.1,0,1,57.696,240,24.15,5,3600,"Corn",868.77
-89.70527,43.35208,22.84,0,1,59.832,240,24.59,5,3600,"Corn",868.77
-89.70525,43.35208,21,0,1,59.304,240,23.77,5,3600,"Corn",868.77
-89.70523,43.35209,22.99,0,1,60.924,240,23.13,5,3600,"Corn",868.77
-89.70521,43.35209,25.15,0,1,60.9,240,23.51,5,3600,"Corn",868.44
-89.70519,43.35209,26.26,0,1,60.912,240,24.72,5,3600,"Corn",868.44
-89.70517,43.35209,27.8,0,1,61.44,240,23.77,5,3600,"Corn",868.11
-89.70515,43.35209,29.91,0,1,61.44,240,23.96,5,3600,"Corn",867.78
-89.70513,43.35209,29.88,0,1,61.44,240,25.29,5,3600,"Corn",867.78
-89.70512,43.35209,32.46,0,1,61.968,240,25.67,5,3600,"Corn",867.13
-89.7051,43.35209,32.21,0,1,62.52,240,23.2,5,3600,"Corn",866.8
-89.70508,43.35209,35.86,0,1,60.372,240,22.5,5,3600,"Corn",866.47
-89.70506,43.35209,35.56,0,1,62.028,240,23.2,5,3600,"Corn",866.47
-89.70504,43.35209,37.71,0,1,60.9,240,24.34,5,3600,"Corn",866.14
-89.70502,43.35209,35.99,0,1,61.464,240,23.89,5,3600,"Corn",865.49
-89.705,43.35209,37.26,0,1,61.992,240,23.07,5,3600,"Corn",865.49
-89.70498,43.35209,38.37,0,1,60.384,240,23.01,5,3600,"Corn",865.16
-89.70496,43.35209,38.78,0,1,61.476,240,24.09,5,3600,"Corn",865.16
-89.70494,43.35209,37.99,0,1,60.372,240,24.47,5,3600,"Corn",864.83
